//DATASET,
//created,Wed, 02 Dec 2020 15:11:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.1659496841449
191.9,1.8883220723841
192,2.19044961082007
192.1,2.44061967208729
192.2,2.63053536992336
192.3,2.7553855154399
192.4,2.81288593212986
192.5,2.80541449036921
192.6,2.73895194518619
192.7,2.62582194950195
192.8,2.48057973474891
192.9,2.32292757902874
193,2.17395379619909
193.1,2.05478921431708
193.2,1.98536896763865
193.3,1.97994592870183
193.5,2.1836528720192
193.6,2.38087514133339
193.7,2.61773148100028
193.8,2.86713863642763
193.9,3.09626463415342
194,3.27365358911356
194.1,3.37510399120543
194.3,3.29407130921573
194.4,3.12585962663302
194.5,2.91533155248119
194.6,2.70812916896741
194.7,2.56366198146946
194.8,2.54585179397234
194.9,2.7117178587636
195,3.10094391119631
195.1,3.73532848591367
195.2,4.6159422109637
195.3,5.69746765627344
195.4,6.92094656648699
195.5,8.19618515654451
195.6,9.42169146867082
195.7,10.4909341976828
195.8,11.3052038978282
195.9,11.7933603602027



//TRACE,Optical Spectrum,Input 1 (Run 5) 
