//DATASET,
//created,Wed, 17 Feb 2021 00:17:55 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
194.8,1.626
194.9,1.7641
195.4,5.7521
195.5,6.977
195.6,8.1561
195.7,9.1859
195.8,9.9703



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.8144
191.8095,192.0094,-58.0591
192.0094,192.2092,-57.482
192.2092,192.4091,-57.148
192.4091,192.6089,-57.0808
192.6089,192.8088,-57.2411
192.8088,193.0086,-57.5195
193.0086,193.2084,-57.756
193.2084,193.4083,-57.7932
193.4083,193.6081,-57.5506
193.6081,193.808,-57.0835
193.808,194.0078,-56.5829
194.0078,194.2077,-56.292
194.2077,194.4075,-56.3618
194.4075,194.6073,-56.7185
194.6073,194.8072,-57.0284
194.8072,195.007,-56.8161
195.007,195.2069,-55.7186
195.2069,195.4067,-53.6946
195.4067,195.6066,-51.1639
195.6066,195.8064,-48.8725
195.8064,196.0062,-47.5989
196.0062,196.2061,-47.8246

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.1651
191.8,1.5425
192.3,2.7544
192.4,2.8119
192.5,2.8044
192.8,2.4795
193.2,1.9842
193.3,1.9788
193.6,2.3796
193.8,2.8659
193.9,3.095
194.4,3.1245
194.6,2.7067
195.3,5.6956
195.5,8.1942
195.6,9.4196
195.7,10.4888



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5878
191.8095,192.0094,-57.8162
192.0094,192.2092,-57.2243
192.2092,192.4091,-56.8774
192.4091,192.6089,-56.7993
192.6089,192.8088,-56.9506
192.8088,193.0086,-57.2208
193.0086,193.2084,-57.4488
193.2084,193.4083,-57.4764
193.4083,193.6081,-57.2226
193.6081,193.808,-56.7434
193.808,194.0078,-56.231
194.0078,194.2077,-55.9297
194.2077,194.4075,-55.9905
194.4075,194.6073,-56.3377
194.6073,194.8072,-56.6339
194.8072,195.007,-56.3995
195.007,195.2069,-55.2702
195.2069,195.4067,-53.2054
195.4067,195.6066,-50.6314
195.6066,195.8064,-48.3036
195.8064,196.0062,-47.01
196.0062,196.2061,-47.238

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,1.7735
191.9,2.1266
192,2.4365
192.3,3.0218
192.6,3.0208
192.8,2.7707
193,2.472
193.2,2.2921
193.4,2.3642
193.6,2.7097
194,3.6262
194.1,3.7327
194.2,3.7439
194.3,3.6605
194.4,3.4966
194.5,3.2909
194.6,3.0894
194.7,2.9523
194.8,2.944
194.9,3.1219
195.1,4.1776
195.2,5.0781
195.4,7.4269
195.5,8.724
195.6,9.9695
195.7,11.0559



