//DATASET,
//created,Mon, 01 Feb 2021 19:08:41 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
194.0078,194.2077,-55.1122
194.2077,194.4075,-55.1529
194.4075,194.6073,-55.4787
194.6073,194.8072,-55.7438
194.8072,195.007,-55.4599
195.007,195.2069,-54.2583
195.2069,195.4067,-52.1013
195.4067,195.6066,-49.4292
195.6066,195.8064,-47.019
195.8064,196.0062,-45.6802
196.0062,196.2061,-45.9132

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,2.6668
192.1,3.2685
192.2,3.4806
193,3.1477
193.7,3.7124
193.9,4.2303
194.6,3.954
194.8,3.8468
195.1,5.1805
195.5,9.9206



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5536
191.8095,192.0094,-57.7795
192.0094,192.2092,-57.1854
192.2092,192.4091,-56.8365
192.4091,192.6089,-56.7568
192.6089,192.8088,-56.9068
192.8088,193.0086,-57.1757
193.0086,193.2084,-57.4024
193.2084,193.4083,-57.4286
193.4083,193.6081,-57.1731
193.6081,193.808,-56.6921
193.808,194.0078,-56.1779
194.0078,194.2077,-55.875
194.2077,194.4075,-55.9345
194.4075,194.6073,-56.2803
194.6073,194.8072,-56.5743
194.8072,195.007,-56.3367
195.007,195.2069,-55.2025
195.2069,195.4067,-53.1316
195.4067,195.6066,-50.551
195.6066,195.8064,-48.2177
195.8064,196.0062,-46.9211
196.0062,196.2061,-47.1494

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0119
192,2.4738
192.1,2.7324
192.2,2.9301
192.3,3.0622
192.4,3.1262
192.5,3.1246
192.6,3.0635
192.8,2.8147
192.9,2.6616
193,2.5172
193.1,2.4028
193.3,2.3388
193.7,3.0035
193.8,3.26
193.9,3.496
194.1,3.7869
194.2,3.7988
194.3,3.7161
194.4,3.5528
194.5,3.3478
194.6,3.1472
194.7,3.0112
194.8,3.0044
195,3.5903
195.1,4.2447
195.3,6.2545
195.5,8.8039
195.7,11.1415
195.8,11.9706



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4956
191.8095,192.0094,-57.7173
192.0094,192.2092,-57.1194
192.2092,192.4091,-56.7672
192.4091,192.6089,-56.6848
192.6089,192.8088,-56.8324
192.8088,193.0086,-57.0992
193.0086,193.2084,-57.3237
193.2084,193.4083,-57.3474
193.4083,193.6081,-57.0891
193.6081,193.808,-56.605
193.808,194.0078,-56.0878
194.0078,194.2077,-55.7823
194.2077,194.4075,-55.8395
194.4075,194.6073,-56.1828
194.6073,194.8072,-56.4733
194.8072,195.007,-56.2301
195.007,195.2069,-55.0877
195.2069,195.4067,-53.0063
195.4067,195.6066,-50.4147
195.6066,195.8064,-48.072
195.8064,196.0062,-46.7703
196.0062,196.2061,-46.9991

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.4782
191.8,1.8675
191.9,2.224
192,2.5371
192.1,2.7975
192.2,2.997
192.3,3.1307
192.4,3.1962
192.5,3.1959
192.6,3.136
192.7,3.0289
192.8,2.8893
192.9,2.7372
193,2.5938
193.1,2.4805
193.2,2.4174
193.3,2.4189
193.4,2.4938
193.5,2.6383
193.6,2.8441
193.7,3.0897
193.8,3.3478
194,3.7703
194.1,3.8789
194.2,3.8919
194.3,3.8103
194.4,3.6481
194.5,3.4443
194.6,3.2453
194.7,3.1112
194.8,3.1067
194.9,3.2896
195,3.6995
195.1,4.3584
195.2,5.267
195.3,6.3788
195.5,8.9396
195.6,10.1934
195.7,11.2867
195.8,12.1192



//TRACE,Optical Spectrum,Input 1 (Run 15) 
