//DATASET,
//created,Sun, 22 Nov 2020 21:09:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
198.3458,198.4456,-65.3632
198.4456,198.5455,-65.7106
198.5455,198.6453,-66.0701
198.6453,198.7452,-66.4381
198.7452,198.845,-66.8107
198.845,198.9448,-67.1839
198.9448,199.0447,-67.5541
199.0447,199.1445,-67.9183
199.1445,199.2444,-68.2745
199.2444,199.3442,-68.6149
199.3442,199.4441,-68.9459
199.4441,199.5439,-69.2636
199.5439,199.6438,-69.5666
199.6438,199.7436,-69.8545
199.7436,199.8503,-70.137

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,14.4109
191.8,15.2384
192,15.9329
192.3,16.5584
192.8,16.3543
192.9,16.2083
193.2,15.9084
193.4,16.0008
193.6,16.3696
193.7,16.625
194.1,17.4496
194.2,17.4698
194.5,17.0431
194.8,16.741
194.9,16.9427
195.1,18.0618
195.2,19.0015
195.7,25.1823



//TRACE,Optical Spectrum,Input 1 (Run 5) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
187.363,187.4628,-74.057
187.4628,187.5627,-73.8644
187.5627,187.6625,-73.6537
187.6625,187.7623,-73.4232
187.7623,187.8622,-73.1718
187.8622,187.962,-72.8996
187.962,188.0619,-72.6074
188.0619,188.1617,-72.2956
188.1617,188.2616,-71.9657
188.2616,188.3614,-71.6192
188.3614,188.4612,-71.2579
188.4612,188.5611,-70.8842
188.5611,188.6609,-70.5003
188.6609,188.7608,-70.1089
188.7608,188.8606,-69.7123
188.8606,188.9605,-69.3135
188.9605,189.0603,-68.9148
189.0603,189.1602,-68.5191
189.1602,189.26,-68.1285
189.26,189.3598,-67.7455
189.3598,189.4597,-67.3719
189.4597,189.5595,-67.0093
189.5595,189.6594,-66.6591
189.6594,189.7592,-66.3215
189.7592,189.8591,-65.9969
189.8591,189.9589,-65.6844
189.9589,190.0588,-65.3829
190.0588,190.1586,-65.0905
190.1586,190.2584,-64.8042
190.2584,190.3583,-64.5213
190.3583,190.4581,-64.2382
190.4581,190.558,-63.9511
190.558,190.6578,-63.6562
190.6578,190.7577,-63.3503
190.7577,190.8575,-63.0306
190.8575,190.9573,-62.6938
190.9573,191.0572,-62.3375
191.0572,191.157,-61.9735
191.157,191.2569,-61.5861
191.2569,191.3567,-61.1862
191.3567,191.4566,-60.7775
191.4566,191.5564,-60.3662
191.5564,191.6562,-59.9601
191.6562,191.7561,-59.5679
191.7561,191.8559,-59.199
191.8559,191.9558,-58.8637
191.9558,192.0556,-58.5715
192.0556,192.1555,-58.3316
192.1555,192.2553,-58.1512
192.2553,192.3552,-58.035
192.3552,192.455,-57.9847
192.455,192.5548,-57.9981
192.5548,192.6547,-58.0682
192.6547,192.7545,-58.1843
192.7545,192.8544,-58.3306
192.8544,192.9542,-58.4885
192.9542,193.0541,-58.6372
193.0541,193.1539,-58.7554
193.1539,193.2538,-58.8245
193.2538,193.3536,-58.8301
193.3536,193.4534,-58.7651
193.4534,193.5533,-58.6305
193.5533,193.6531,-58.4378
193.6531,193.753,-58.2067
193.753,193.8528,-57.9648
193.8528,193.9527,-57.7427
193.9527,194.0525,-57.5716
194.0525,194.1523,-57.4778
194.1523,194.2522,-57.4756
194.2522,194.352,-57.567
194.352,194.4519,-57.7355
194.4519,194.5517,-57.9499
194.5517,194.6516,-58.1617
