//DATASET,
//created,Wed, 17 Feb 2021 00:29:43 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.9,2.2475
192.2,3.0227
192.4,3.223
192.5,3.2232
192.7,3.0571
192.8,2.9179
192.9,2.7661
193,2.6232
193.1,2.5103
193.2,2.4477
193.3,2.4496
193.6,2.8765
193.7,3.1227
193.8,3.3814
194.4,3.6847
194.5,3.4813
194.6,3.2829
194.7,3.1495
194.8,3.146
194.9,3.33
195,3.7414
195.1,4.402
195.3,6.4265
195.4,7.6835
195.5,8.9916
195.6,10.2474
195.7,11.3424



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6409
191.8095,192.0094,-57.8731
192.0094,192.2092,-57.2846
192.2092,192.4091,-56.9408
192.4091,192.6089,-56.8652
192.6089,192.8088,-57.0187
192.8088,193.0086,-57.2907
193.0086,193.2084,-57.5207
193.2084,193.4083,-57.5506
193.4083,193.6081,-57.2994
193.6081,193.808,-56.8231
193.808,194.0078,-56.3134
194.0078,194.2077,-56.0146
194.2077,194.4075,-56.0775
194.4075,194.6073,-56.4269
194.6073,194.8072,-56.7263
194.8072,195.007,-56.4971
195.007,195.2069,-55.3752
195.2069,195.4067,-53.32
195.4067,195.6066,-50.7561
195.6066,195.8064,-48.4369
195.8064,196.0062,-47.148
196.0062,196.2061,-47.3754

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9295
191.7,1.3355
191.8,1.7194
191.9,2.0706
192,2.3786
192.2,2.8295
192.3,2.9592
192.4,3.021
192.5,3.0174
192.6,2.9545
192.7,2.8447
192.8,2.7025
192.9,2.5478
193,2.4019
193.2,2.22
193.3,2.2183
193.5,2.4305
193.6,2.6324
193.7,2.874
193.8,3.1281
193.9,3.3617
194,3.5433
194.1,3.6486
194.2,3.6587
194.4,3.4094
194.5,3.2026
195,3.4259
195.1,4.0736
195.2,4.9694
195.4,7.3079
195.5,8.5998
195.6,9.8407
195.7,10.923
195.8,11.7472



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
